year,region,mtumors,syncmtumors,insitu,ncervix,nhospotal_pht,nbeds_pht,ybeds_pht,nill_pht,nvillage_ill_pht,bed_days_pht,dvisits_pht,hvisits_pht,ndoctors_pht,nnursing_pht,nx_ray_pht,nflurography_pht,nradiology_pht,nradlab_pht,nсt_pht,ncardiogram_pht,ndiaglab_pht,nbacter_pht,nbiochem_pht,ncyto_pht,nimun_pht,nphysic_pht,nendoscop_pht,nultrasound_pht,ndialysis_pht,air_pollution,polluted_dumps,not_cleaned_dumps,dumps_not_cleaned_enough,num_clearing_plants,cpi,population,tincidence_pht,mtumors_pht,syncmtumors_pht,insitu_pht,insitu_pti,mtumors_pti,gdp,aging_level,mean_age
2008,Львівська,404.0,117.0,228.0,215.0,4.2582,803.0381,808.898,20591.2307,8510.6566,266690.3276,507929.3173,50681.6799,263.0208,555.4386,4.3754,2.8127,0.1172,0.1172,0.1563,6.0552,10.704,0.1953,0.0781,0.0781,0.0,10.7431,1.7189,2.8518,0.0391,126.4,60.0,6.0,55.0,355.0,122.3,2559779.0,306.8624,15.78261248334329,4.57070708057219,8.907018926243243,29.026098026734562,51.43220878421388,13902,18.4,40.8
2008,Миколаївська,310.0,62.0,13.0,10.0,4.736,704.4933,705.0749,20251.1715,6749.7258,238503.606,619756.3063,34773.5884,248.3673,516.9871,4.3205,2.6588,0.0831,0.0831,0.0831,5.733,11.2167,0.0831,0.2493,0.1662,0.1662,9.7212,2.825,3.5727,0.0831,25.8,28.0,0.0,28.0,118.0,122.3,1203560.0,387.7663,25.756921133969225,5.151384226793844,1.0801289507793546,2.785515320334262,66.42382686950933,16175,18.7,41.9
2008,Одеська,369.0,115.0,49.0,42.0,4.9692,775.4534,774.3677,18501.809,6590.4771,250664.7101,422586.49,35579.1555,239.902,510.2772,5.5956,2.9231,0.167,0.1253,0.0835,9.6044,11.9011,0.2506,0.0835,0.0418,0.2506,12.1099,2.1714,3.4659,0.1253,34.4,188.0,45.0,91.0,293.0,122.3,2394728.0,367.1398,15.40884810299959,4.802215533455157,2.046161401211328,5.573248407643312,41.96997270245678,19638,18.1,41.3
2008,Полтавська,376.0,103.0,30.0,21.0,7.2136,736.8342,739.2606,19662.9029,8197.6416,231427.9213,679730.4351,60611.9606,300.1832,636.9426,5.8364,3.0166,0.1967,0.0656,0.1967,15.2797,16.5257,0.6558,0.1312,0.1312,0.0,17.3782,3.0166,3.2789,0.1312,93.4,4.0,2.0,4.0,146.0,122.3,1524902.0,342.645,24.657322241035818,6.754532422411407,1.967339540508177,5.741626794258374,71.96172248803828,22476,22.4,43.9
2008,Рівненська,147.0,44.0,78.0,77.0,5.2952,769.1039,765.1108,21566.9407,11676.9243,258928.0289,623440.9153,42156.9632,276.3696,603.1953,6.0764,2.8646,0.2604,0.0868,0.3472,13.2814,13.8022,0.2604,0.0,0.2604,0.1736,14.1494,2.691,3.5591,0.0868,16.2,28.0,14.0,22.0,122.0,122.3,1151990.0,262.3287,12.760527435133985,3.8194775996319414,6.770892108438441,25.81072137657181,48.64328259430841,12217,16.9,38.8
2008,Сумська,283.0,67.0,15.0,10.0,5.1804,818.5024,818.5024,21182.8011,6850.1529,262870.8578,600638.3583,54151.585,279.8666,658.6621,3.5929,1.9218,0.1671,0.0836,0.1671,10.4443,12.951,0.2507,0.0,0.0,0.1671,12.7839,2.6738,2.9244,0.0836,29.7,23.0,0.0,22.0,141.0,122.3,1196820.0,361.4579,23.645995220668105,5.598168479804817,1.2533213014488396,3.4674063800277395,65.41840036985668,13622,22.4,44.0
2008,Тернопільська,198.0,78.0,17.0,14.0,5.1883,804.7383,805.3755,22200.7103,12742.4637,274908.931,812052.2329,74899.4646,306.7945,610.4715,5.2794,3.732,0.091,0.091,0.182,16.5663,18.4778,0.091,0.091,0.091,0.091,16.5663,2.7307,3.3679,0.091,19.2,3.0,1.0,1.0,54.0,122.3,1098618.0,300.9235,18.02264299328793,7.099829057961912,1.5473986408378528,5.142165759225651,59.89110707803993,9688,20.6,41.7
2008,Харківська,497.0,130.0,159.0,118.0,3.8628,721.2298,719.8706,20255.6297,3665.1992,235941.5276,465075.9553,31416.6827,250.7315,516.9052,5.0073,2.8255,0.0715,0.0358,0.1431,7.9759,10.0504,0.465,0.2146,0.0358,0.1073,10.0146,2.3963,3.4693,0.1073,173.1,16.0,8.0,7.0,514.0,122.3,2795919.0,334.9525,17.775908386473287,4.64963398438939,5.68686002706087,16.978109983982915,53.06994127068873,21294,20.1,43.2
2008,Херсонська,250.0,39.0,25.0,19.0,5.5982,750.247,748.2786,20605.3804,7131.0932,250794.7615,710060.2979,65850.626,281.083,609.4346,4.1535,3.07,0.0903,0.0903,0.0903,11.0158,10.6546,0.0,0.0,0.0,0.0903,11.377,1.9865,2.7088,0.0903,11.9,2.0,1.0,1.0,97.0,122.3,1107502.0,345.1913,22.57332266668593,3.521438336003005,2.257332266668593,6.539366989275438,65.39366989275439,11944,18.9,41.7
2008,Хмельницька,256.0,36.0,34.0,11.0,5.3321,799.4502,797.1544,22648.3982,10892.3701,262250.2505,547035.9616,33850.4025,253.4431,546.1182,5.4803,3.925,0.0741,0.0741,0.2222,14.219,14.6634,0.6665,0.0,0.2962,0.0,14.7374,2.518,3.1104,0.0741,24.5,3.0,0.0,3.0,98.0,122.3,1350303.0,353.8465,18.958707786326475,2.6660682824521604,2.517953377871485,7.115948095437422,53.578903306822944,11932,22.0,43.1
2008,Черкаська,320.0,111.0,46.0,24.0,6.9176,754.6998,760.5531,23134.6494,9978.4111,250156.2156,620738.4321,54586.0478,273.5863,629.0242,4.7131,2.8887,0.152,0.076,0.2281,9.8822,14.8234,0.3801,0.0,0.152,0.152,14.8234,2.6606,3.4968,0.076,43.2,11.0,4.0,8.0,165.0,122.3,1315490.0,356.9012,24.325536492105606,8.437920470699131,3.4967958707401805,9.797657082002129,68.15761448349308,14581,22.7,43.9
2008,Чернівецька,119.0,30.0,14.0,11.0,6.3016,761.6135,759.7783,20830.6662,12117.0512,252949.221,428712.6863,26656.9157,253.4474,491.1683,5.5278,3.6483,0.1106,0.1106,0.3317,13.7088,16.4727,1.2161,0.0,0.0,0.1106,17.0255,1.99,3.4272,0.1106,3.9,11.0,5.0,4.0,63.0,122.3,904527.0,264.4476,13.156047304281685,3.316650580911349,1.547770271091963,5.852842809364549,49.74916387959866,9771,18.0,40.1
2008,Чернігівська,280.0,114.0,58.0,41.0,6.8668,967.5156,966.0454,25250.6605,9417.1225,322181.9898,606518.0971,49644.5547,274.7603,681.0905,5.4582,3.3454,0.088,0.1761,0.2641,14.0858,15.1422,0.5282,0.1761,0.0,0.088,15.3183,3.0813,3.8736,0.088,44.4,19.0,14.0,19.0,64.0,122.3,1135899.0,340.5232,24.650078924270556,10.03610356202444,5.1060877771703295,14.99482936918304,72.38883143743537,13213,25.9,45.6
2021,Вінницька,416.0,129.0,30.0,11.0,3.4006,554.3047,563.009,14840.402,6867.5967,133420.5293,186106.4152,238.1757,218.2951,410.4477,3.7276,1.7657,0.1308,0.1308,0.7194,5.3626,7.7168,0.4578,0.0,0.0654,0.0,3.793,2.2235,3.5314,0.0654,79.3,1.0,0.0,1.0,99.0,110.0,1529123.0,301.4146,27.20513653904885,8.436208205618515,1.9619088850275614,6.509004122369277,90.25819049685398,114218,22.2,44.6
2021,Волинська,224.0,60.0,39.0,33.0,3.504,670.9188,635.0028,18107.1193,8842.7356,161720.3476,245004.2194,1219.9763,250.1711,488.0538,3.6013,2.4333,0.0973,0.0,0.584,5.548,5.7427,0.3893,0.0973,0.0973,0.0,3.8933,2.2387,3.212,0.292,5.6,1.0,1.0,0.0,83.0,110.0,1027397.0,282.5587,21.802672190010288,5.840001479467041,3.796000961653577,13.434378229417844,77.16155700998966,90331,16.8,40.7
2021,Дніпропетровська,792.0,205.0,124.0,63.0,2.7371,672.144,676.1541,16800.4494,2682.4972,167249.1554,212688.5283,1420.1624,235.8026,424.5179,2.928,1.9414,0.1273,0.0955,0.6684,4.6785,4.4239,0.0955,0.0,0.0,0.0637,3.5327,1.7823,2.928,0.2228,537.6,120.0,42.0,79.0,883.0,110.0,3142035.0,326.158,25.206593815791358,6.524434005350036,3.9464869105531926,12.09992193598751,77.28337236533959,186697,21.8,44.9
2021,Донецька,260.0,57.0,18.0,5.0,1.3414,251.6657,256.202,5753.9973,804.6036,60701.6594,95135.6737,87.3111,87.0184,182.3351,1.7072,0.7317,0.0488,0.0,0.3171,1.5365,1.8291,0.0976,0.0732,0.0,0.0,1.7804,0.6585,1.1707,0.0732,744.1,90.0,0.0,90.0,854.0,110.0,4100280.0,102.1881,6.3410303686577505,1.3901489654365067,0.43899441013784424,4.295942720763723,62.052505966587105,69446,27.2,48.9
2021,Житомирська,314.0,89.0,110.0,77.0,3.095,567.631,572.2901,16420.4785,6303.9996,137392.0426,274563.6745,357.1742,234.1499,479.2785,3.6805,2.4258,0.0836,0.0,0.8365,7.361,4.6006,0.4182,0.0836,0.0,0.0836,4.8515,2.6767,3.2622,0.0836,11.9,2.0,0.0,2.0,102.0,110.0,1195495.0,292.7658,26.265270871061777,7.444614992116236,9.20120954081782,31.428571428571427,89.71428571428571,95948,21.2,43.8
2021,Закарпатська,175.0,40.0,12.0,8.0,2.5597,492.0292,505.8678,12921.4665,7721.8431,117352.6892,160148.1127,468.2717,171.8343,317.9072,3.2797,1.5198,0.08,0.08,0.6399,3.5196,4.3995,0.32,0.0,0.08,0.0,3.2797,1.7598,2.9597,0.08,2.8,4.0,0.0,4.0,50.0,110.0,1250129.0,232.136,13.998555349087976,3.1996697940772516,0.9599009382231755,4.135079255685734,60.30323914541695,60632,15.1,39.5
2021,Запорізька,374.0,107.0,13.0,1.0,3.0003,601.5547,599.6946,13587.9965,3202.4914,131460.9829,262646.4808,478.4835,258.1885,450.686,3.6603,2.1602,0.3,0.06,0.36,3.6003,4.3204,0.6601,0.36,0.18,0.18,3.6003,1.9802,3.0603,0.48,148.2,7.0,0.0,7.0,420.0,110.0,1666515.0,297.7471,22.442042225842552,6.420584273168858,0.7800709864597678,2.6199113260781943,75.37283353486498,138521,22.8,45.6
2021,Івано-Франківська,259.0,62.0,52.0,7.0,3.8939,638.9643,643.5928,16808.2057,9320.341,157690.8976,228165.1212,3309.2133,273.1596,495.9191,4.4816,2.0571,0.0735,0.0,0.8816,5.1429,6.9796,0.2939,0.0,0.0735,0.0735,5.3633,2.2041,4.4082,0.6612,172.4,1.0,0.0,1.0,113.0,110.0,1361109.0,304.6046,19.028600942319827,4.555109105883511,3.820414088805525,12.542209358417752,62.46985045827304,88227,18.1,42.1
2021,Київська,374.0,116.0,32.0,23.0,2.6279,539.1579,541.5062,11836.4243,4323.8861,110282.2989,192648.7115,630.1823,199.5913,374.4556,3.0752,2.1246,0.1118,0.1118,0.4473,4.0816,4.0816,0.1118,0.0,0.0559,0.0,2.9633,1.5096,2.7397,0.3914,59.3,1.0,0.0,1.0,139.0,110.0,1788530.0,274.8626,20.91102749185085,6.485773232766573,1.7891788228321581,6.509357200976403,76.07811228641171,162696,19.1,42.8
2021,Кіровоградська,358.0,113.0,42.0,18.0,3.9125,634.5856,661.8644,15648.6924,5198.8419,154340.3744,196210.7446,192.1472,210.5414,473.1679,4.5646,2.391,0.1087,0.2174,0.6521,7.6076,6.6295,0.1087,0.0,0.2174,0.2174,5.7601,2.6083,4.3472,0.6521,11.1,16.0,0.0,16.0,68.0,110.0,920128.0,392.0107,38.90763024274883,12.280900048688878,4.5645823189817065,11.64402550596063,99.25145550318824,109183,23.0,45.3
2021,Луганська,183.0,56.0,29.0,11.0,1.0371,208.4549,208.3606,4289.2592,1087.5294,51383.6655,71320.9499,208.9735,62.7792,138.2511,1.0371,0.7071,0.0,0.0,0.3771,1.1785,1.3671,0.1414,0.1886,0.1414,0.0471,0.9899,0.7542,1.0371,0.0943,35.1,21.0,0.0,21.0,180.0,110.0,2121322.0,101.6347,8.626695994290353,2.639863255083387,1.3670720428110394,13.450834879406306,84.87940630797773,24684,28.2,49.9
2021,Львівська,577.0,118.0,132.0,81.0,2.7625,582.4042,587.3286,14754.1187,6087.5588,138317.6058,296009.1683,11191.152,270.8338,475.8783,3.4431,2.0018,0.1201,0.1201,0.4004,4.444,4.8444,0.3203,0.04,0.0801,0.0,3.363,1.8417,3.5232,0.2803,75.4,120.0,1.0,119.0,282.0,110.0,2497750.0,305.2747,23.100790711640478,4.72425182664398,5.284756280652587,17.311475409836067,75.67213114754098,119049,18.8,42.6
2021,Миколаївська,264.0,42.0,19.0,8.0,3.3382,556.8417,561.3618,13442.1514,4878.4999,129974.0886,219753.0842,405.3613,208.0713,398.4143,3.7893,2.5262,0.0902,0.0,0.5413,4.8719,4.7817,0.1804,0.0902,0.1804,0.0902,2.9773,2.436,4.1501,0.4511,12.2,20.0,1.0,19.0,56.0,110.0,1108394.0,342.2068,23.818245136657183,3.789266271740915,1.7141918848351758,5.009227524387028,69.60189823358819,112864,21.2,44.4
2021,Одеська,499.0,161.0,55.0,29.0,2.5337,524.5118,532.8729,11670.1652,3862.4099,117050.2853,178389.0677,1694.4758,187.7132,343.3755,3.716,1.9847,0.1267,0.1267,0.4645,4.6873,5.1518,0.4223,0.1689,0.1267,0.1689,3.2093,1.7736,3.1249,0.1267,35.9,32.0,27.0,4.0,276.0,110.0,2368107.0,259.8278,21.0716829940539,6.7986792826506575,2.32253018972538,8.938729075247847,81.09865106452138,115129,19.8,42.9
2021,Полтавська,359.0,105.0,26.0,12.0,3.5727,619.7463,631.2663,14129.3403,5768.1609,125163.0844,299375.5874,529.6279,238.0919,477.0406,3.9372,2.5519,0.2187,0.0729,0.5833,6.2704,4.3018,0.3646,0.0729,0.0729,0.2187,3.9372,3.0623,4.083,0.0729,52.4,25.0,22.0,3.0,48.0,110.0,1371529.0,323.3617,26.175166547699686,7.655689380246426,1.895694513203877,5.862457722660654,80.94701240135288,195825,22.5,45.5
2021,Рівненська,167.0,43.0,22.0,16.0,3.2217,571.7241,581.6157,14326.0168,7797.6866,135437.1434,257026.6514,1540.2419,220.9271,443.6391,4.1795,2.1768,0.0871,0.0871,0.3483,6.3564,6.6176,0.2612,0.0,0.2612,0.0871,4.8761,2.6122,3.57,0.0871,9.4,8.0,1.0,7.0,116.0,110.0,1148456.0,244.7634,14.541262355719331,3.744157373029528,1.9156154001546424,7.826396300249022,59.40946282461758,77599,16.1,39.9
2021,Сумська,342.0,103.0,15.0,8.0,3.2275,624.0436,630.5869,16122.8988,4289.137,156201.2318,294819.3178,2729.5976,244.6481,522.3304,3.7021,2.2782,0.0949,0.0,0.8543,7.2144,7.7839,0.5696,0.0,0.0,0.0,5.3159,2.563,3.797,0.6645,18.3,19.0,0.0,18.0,83.0,110.0,1053452.0,340.7844,32.46469701514639,9.777379510409586,1.4238902199625612,4.178272980501393,95.26462395543176,100760,23.2,46.2
2021,Тернопільська,231.0,62.0,22.0,15.0,4.4636,677.2033,678.1737,16134.2064,9116.0939,158962.1973,266183.1117,2032.6773,264.0792,501.4982,4.3665,2.911,0.097,0.0,0.6792,6.3072,7.1805,0.1941,0.1941,0.097,0.097,4.3665,2.717,4.5606,0.5822,8.3,2.0,1.0,2.0,51.0,110.0,1030562.0,297.4105,22.414954170636992,6.0161348856255135,2.134757540060666,7.177814029363785,75.36704730831974,79412,19.7,43.3
2021,Харківська,853.0,270.0,107.0,33.0,2.8096,647.611,644.8015,15863.6042,2924.5959,155796.303,199669.3034,1641.2196,207.5491,388.8248,4.2144,1.8224,0.038,0.0,0.6075,4.1385,4.632,0.3037,0.1519,0.0,0.0759,3.9866,2.1641,3.7967,0.1519,73.4,5.0,1.0,4.0,505.0,110.0,2633834.0,334.1517,32.386247576726554,10.251215528389412,4.062518746435805,12.157709351210089,96.92080445403931,122227,21.8,45.1
2021,Херсонська,399.0,88.0,15.0,6.0,3.0491,567.2234,575.1903,13579.2318,4940.1647,132136.2989,330091.1669,4241.7334,226.9582,446.6626,3.5408,2.754,0.0984,0.0,0.7869,5.1146,4.3277,0.0,0.0,0.0984,0.0984,3.7376,2.2622,3.1474,0.1967,17.1,9.0,6.0,3.0,137.0,110.0,1016707.0,353.7892,39.24434473255323,8.655394326979158,1.4753513057350838,4.170141784820684,110.9257714762302,87378,20.8,44.0
2021,Хмельницька,281.0,45.0,16.0,7.0,2.814,621.5694,617.8429,15092.0535,6061.1664,143063.2415,190809.2784,394.6817,223.8526,425.9572,3.4572,2.2512,0.0804,0.0804,0.402,5.9496,5.226,0.402,0.0,0.0804,0.0,5.4672,2.6532,3.216,0.2412,21.1,1.0,0.0,1.0,142.0,110.0,1243787.0,336.3116,22.59229273179411,3.617982821817562,1.2863938922018,3.8250059765718385,67.17666746354291,96964,21.9,44.4
2021,Черкаська,393.0,153.0,41.0,8.0,3.1402,620.7427,623.1191,15774.3667,6401.4408,141748.7223,190342.4184,111.9442,213.5341,468.6124,3.904,2.0369,0.1697,0.0,0.5941,5.262,5.6015,0.4244,0.0849,0.1697,0.0849,4.0738,2.7159,3.1402,0.0849,47.6,4.0,0.0,4.0,76.0,110.0,1178266.0,374.5334,33.35409831056824,12.985183311747942,3.4796896456318014,9.290731928393383,89.05506458191705,112145,23.6,46.0
2021,Чернівецька,111.0,22.0,6.0,5.0,2.6769,583.783,576.5242,14552.3029,8542.9294,141506.1468,165656.1815,660.0741,235.0747,395.4812,3.9038,2.4538,0.1115,0.0,0.6692,6.023,4.2384,0.7808,0.0,0.0,0.2231,4.1269,2.7884,4.0153,0.4461,1.7,2.0,1.0,1.0,65.0,110.0,896566.0,197.0853,12.380572093967427,2.4538070816872377,0.6692201131874285,3.395585738539898,62.81833616298812,61088,18.0,41.7
2021,Чернігівська,305.0,89.0,25.0,4.0,3.5835,718.4389,723.2377,16454.5751,5884.8102,166892.1195,313994.0473,2096.4451,252.2522,537.3446,4.1978,2.8668,0.1024,0.1024,1.0239,6.4503,5.4264,0.5119,0.1024,0.1024,0.1024,5.4264,3.0716,3.993,0.2048,23.0,15.0,14.0,15.0,61.0,110.0,976701.0,372.2736,31.22757118094483,9.112307656078983,2.5596369820446583,6.8756875687568755,83.88338833883388,117225,25.3,47.0
2017,Вінницька,472.0,157.0,91.0,69.0,3.2697,602.5691,602.3805,20423.4647,9867.8473,201291.4082,376425.5447,2451.9652,226.0184,474.9405,4.4015,2.578,0.1886,0.0629,0.2515,5.6591,6.3508,0.4402,0.0,0.0629,0.0,5.6591,2.2008,3.5212,0.0629,155.8,1.0,1.0,1.0,102.0,113.7,1590357.0,370.6715,29.678870844722287,9.871997293689404,5.72198569252061,15.436810856658186,80.06785411365564,58384,21.6,43.9
2017,Волинська,203.0,61.0,58.0,48.0,3.8426,623.5626,624.0429,20396.5785,10289.7919,214694.3093,361527.3105,2937.882,221.7917,492.8172,4.1308,2.7859,0.0961,0.0,0.4803,5.7639,6.2443,0.3843,0.0961,0.1921,0.0,6.1482,2.4016,3.6505,0.1921,5.1,0.0,0.0,0.0,83.0,113.7,1040954.0,281.5686,19.501342038168833,5.860009183883245,5.571812010905381,19.7884680996247,69.25963834868645,49987,16.5,40.1
2017,Дніпропетровська,953.0,268.0,129.0,76.0,3.2504,723.8398,725.821,22050.1354,3650.2166,239967.2364,311962.8741,4613.7782,229.4677,491.2997,4.179,2.9098,0.0929,0.0929,0.4024,5.3244,5.2625,0.1857,0.031,0.0619,0.0619,5.7887,2.074,3.2813,0.1857,657.3,230.0,230.0,131.0,897.0,113.7,3230411.0,386.4214,29.500890134413236,8.296157981136146,3.9932999237558313,10.334054313866858,76.34382760554354,97137,20.6,44.0
2017,Донецька,384.0,115.0,17.0,11.0,1.4137,266.2547,269.2235,7594.0073,1030.5705,84392.8345,176599.4189,495.3751,81.0074,198.0122,1.6729,0.8482,0.0471,0.0,0.1178,1.6258,2.0028,0.0707,0.0,0.0,0.0,2.3798,0.6126,1.1074,0.0707,784.8,200.0,200.0,200.0,688.0,113.7,4244057.0,130.2056,9.047946340023238,2.709671429954876,0.40056012442811206,3.076366268548679,69.48968512486428,39411,23.3,46.4
2017,Житомирська,297.0,57.0,80.0,67.0,3.0633,592.6728,594.2771,21690.0366,8691.8633,198545.5654,636163.3623,39568.1679,268.1216,591.9675,3.9501,2.6603,0.0806,0.0,0.2418,5.643,4.3531,0.2418,0.0806,0.0,0.0806,5.8042,2.3378,3.1439,0.0806,10.3,2.0,2.0,2.0,102.0,113.7,1240482.0,322.8584,23.942306297068395,4.594988077215147,6.449106073284416,19.975031210986266,74.15730337078652,49737,20.5,43.1
2017,Закарпатська,165.0,54.0,39.0,33.0,3.2571,628.7849,629.0233,17593.426,10307.2268,195147.6711,317960.2106,7556.9382,187.0466,411.2126,3.2571,1.5094,0.0794,0.0794,0.5561,3.8927,7.4676,0.3178,0.0,0.0794,0.0,6.5937,1.9066,3.0982,0.0794,3.2,4.0,4.0,4.0,50.0,113.7,1258777.0,248.4157,13.107961140058961,4.289878191292024,3.0982453603775726,12.472017908538536,52.766229613047656,34202,14.3,38.8
2017,Запорізька,509.0,129.0,42.0,21.0,3.4493,678.0731,686.5813,19248.48,4599.2269,214683.5736,453735.8694,5697.3661,270.6975,563.5566,4.3116,2.6445,0.2874,0.115,0.2874,4.3116,4.944,0.5749,0.1725,0.1725,0.1725,5.2314,2.0121,3.1044,0.23,180.9,64.0,64.0,64.0,417.0,113.7,1739488.0,379.3645,29.261483838922718,7.41597527548336,2.41450357806435,6.364600697075314,77.1328989240794,75306,21.1,44.6
2017,Івано-Франківська,230.0,64.0,39.0,18.0,4.2756,657.1419,660.9827,20395.8215,11786.8854,206137.9868,550428.8308,38667.889,287.0285,555.2697,5.2177,3.1886,0.1449,0.0,0.3623,9.2759,12.2471,0.2899,0.0,0.0725,0.0725,13.5516,2.8987,4.7104,0.6522,198.3,1.0,1.0,1.0,111.0,113.7,1379915.0,286.3945,16.667693299949637,4.637966831290333,2.826261037817547,9.868421052631579,58.19838056680162,46312,17.6,41.3
2017,Київська,499.0,151.0,46.0,33.0,3.344,645.3841,644.9805,19889.8108,7381.4437,208020.1975,413313.8577,9744.5849,240.5633,508.8727,3.0557,2.1332,0.1153,0.1153,0.3459,4.843,4.9006,0.0577,0.0577,0.0577,0.0,3.9782,1.2684,2.5368,0.173,48.2,2.0,2.0,2.0,156.0,113.7,1734471.0,362.07,28.76957873611032,8.705824427159635,2.6521054546314122,7.32484076433121,79.45859872611464,90027,19.1,42.8
2017,Кіровоградська,443.0,146.0,70.0,63.0,4.0383,740.042,740.5597,22391.6807,7768.1112,244478.1083,368800.9187,1347.4418,235.515,569.2173,5.2808,3.0028,0.2071,0.2071,0.1035,6.834,5.9021,0.1035,0.0,0.2071,0.2071,7.0411,3.2099,3.9347,0.3106,12.2,1.0,1.0,1.0,70.0,113.7,965756.0,475.4824,45.870799663683165,15.117690182613414,7.248207621800952,15.243902439024392,96.47212543554008,55183,21.7,44.3
2017,Луганська,157.0,48.0,26.0,11.0,1.2299,274.4512,272.5836,5880.1798,1430.3349,74664.1218,133826.7837,491.8712,69.7288,163.9191,1.1844,0.911,0.0,0.0456,0.0456,1.2299,1.6854,0.1822,0.1822,0.1367,0.0456,1.321,0.5011,0.8199,0.0456,75.1,18.0,18.0,17.0,179.0,113.7,2195290.0,100.7612,7.151674721790743,2.1864992779997174,1.1843537755831803,11.754068716094032,70.97649186256781,13883,23.7,47.0
2017,Львівська,585.0,139.0,196.0,158.0,3.7884,683.4576,696.6382,20351.8747,8318.7748,225074.9499,477466.3017,38261.5102,262.0532,537.4844,4.4593,2.8808,0.1184,0.1184,0.1973,6.3535,10.142,0.2368,0.0395,0.0789,0.0,10.1814,2.0915,3.6306,0.1184,109.1,71.0,71.0,70.0,278.0,113.7,2534027.0,342.2615,23.085784010983307,5.4853401325242395,7.73472421564569,22.598870056497177,67.4507090971982,58221,18.1,41.9
2017,Миколаївська,344.0,62.0,62.0,37.0,3.3909,585.4141,588.7181,18974.2689,6087.2461,195391.3745,441050.198,4241.8831,214.52,456.3413,4.0865,2.8693,0.0869,0.0,0.2608,4.5212,4.869,0.0869,0.1739,0.1739,0.2608,5.0429,2.3476,4.0865,0.1739,14.2,22.0,22.0,22.0,53.0,113.7,1150126.0,400.217,29.90976640820223,5.390713713106216,5.390713713106216,13.46947642841625,74.73386921572887,60549,19.6,43.4
2017,Одеська,505.0,137.0,87.0,72.0,2.8493,635.4451,638.085,17534.8081,5776.3283,201167.6016,318972.5944,9560.5058,204.1051,435.3627,3.6874,2.137,0.1676,0.1257,0.1676,4.693,4.2321,0.2514,0.1676,0.0838,0.1676,4.693,1.7599,3.2265,0.1257,29.6,33.0,33.0,4.0,280.0,113.7,2386516.0,294.865,21.16055371093259,5.740585858213396,3.6454815303982877,12.363222964331392,71.76353559755577,62701,18.7,42.2
2017,Полтавська,363.0,109.0,79.0,65.0,3.6444,678.6382,681.3715,19942.7682,8015.5422,204219.0089,547238.9805,5957.5506,252.6583,549.2778,4.135,2.453,0.2103,0.0701,0.2103,6.2376,5.1162,0.3504,0.0701,0.1402,0.2103,4.9761,2.5932,3.5043,0.0701,55.9,2.0,2.0,2.0,68.0,113.7,1426828.0,374.8875,25.441048255290756,7.639323029825599,5.536757058313966,14.769115722564965,67.86315199102636,106248,21.6,44.7
2017,Рівненська,193.0,53.0,49.0,48.0,3.6121,632.2871,633.5771,21039.1112,11190.5006,215567.2308,463601.439,9964.3694,236.7636,515.9693,4.7301,2.6661,0.172,0.086,0.258,6.0201,6.7082,0.172,0.0,0.258,0.086,6.7942,2.7521,3.6121,0.086,9.6,4.0,4.0,4.0,116.0,113.7,1162763.0,256.2001,16.598395373777805,4.558108574146236,4.214100379871049,16.448472641826115,64.78684122188653,42038,15.7,39.2
2017,Сумська,373.0,96.0,39.0,31.0,3.8025,710.5291,725.033,21191.5667,6113.9182,236472.7409,581496.5474,47010.4452,290.0784,676.3743,4.0741,2.4445,0.0905,0.0,0.6338,6.8808,7.0618,0.1811,0.0,0.0,0.0,6.9713,2.6256,3.5309,0.5432,20.3,23.0,23.0,23.0,84.0,113.7,1104529.0,426.3356,33.77005040157388,8.691487502817944,3.5309167980197897,8.282013166277341,79.21002335952433,51419,21.6,45.2
2017,Тернопільська,236.0,58.0,7.0,7.0,4.6262,721.3045,730.1792,21434.1687,12106.3981,235492.2431,550978.5761,18594.3625,264.2108,545.1797,4.6262,3.3988,0.0944,0.0,0.2832,7.7418,7.8362,0.0,0.0,0.0944,0.0944,8.3082,2.6435,3.21,0.3776,10.6,3.0,3.0,2.0,51.0,113.7,1059192.0,321.7547,22.281135053890136,5.475872174261135,0.6608811244797922,2.0539906103286385,69.24882629107981,38593,19.4,42.6
2017,Харківська,830.0,224.0,138.0,66.0,2.9987,659.0063,660.3391,20171.9762,3817.6906,208620.8365,329545.9257,8013.326,220.3567,471.2741,4.4425,1.8881,0.037,0.0,0.2221,4.1833,4.8127,0.2591,0.074,0.0,0.074,4.6276,2.2583,3.7761,0.1481,45.0,10.0,10.0,5.0,504.0,113.7,2701188.0,371.8364,30.727220763604752,8.292647531382487,5.108863211298139,13.739545997610513,82.63639984070092,69489,20.4,44.3
2017,Херсонська,458.0,124.0,31.0,16.0,3.2208,670.9617,673.0646,19852.0531,7276.7558,222561.3817,689981.1396,45037.0341,252.6882,543.6466,3.9786,2.9366,0.0947,0.0,0.1895,5.0206,4.1681,0.0,0.0,0.0947,0.0947,5.3048,2.1788,3.126,0.0947,9.6,1.0,1.0,0.0,105.0,113.7,1055649.0,413.8686,43.385632913970454,11.746328561860997,2.9365821404652492,7.095445181963837,104.82948043030443,45532,19.3,43.0
